Angle (deg), Distance (mm)
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-40,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-39,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-38,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-37,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-36,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-35,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-34,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-33,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-32,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-31,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-30,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-29,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-28,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-27,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-26,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-25,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-24,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-23,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-22,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-21,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-20,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-19,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-18,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-17,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-16,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-15,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-14,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-13,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-12,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-11,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-10,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-9,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-8,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-7,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-6,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-5,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-4,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-3,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-2,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
-1,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
0,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
1,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
2,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
3,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
4,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
5,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
7,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
8,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
9,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
10,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
11,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
12,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
13,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
14,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
15,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
16,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
17,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
18,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
19,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
20,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
21,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
22,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
23,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
24,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
25,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
26,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
27,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
28,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
29,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
30,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
31,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
32,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
33,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
34,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
35,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
36,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
37,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
38,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
39,95
40,95
